time,volume,log_volume
1142756.1038470673,122.0,4.804021044733257
1142756.7253855604,123.0,4.812184355372417
1142756.8574300925,123.0,4.812184355372417
1142756.9196322327,123.0,4.812184355372417
1142757.2987909848,123.0,4.812184355372417
1142757.3619108084,123.0,4.812184355372417
1142757.4032306022,122.0,4.804021044733257
1142758.1509187815,123.0,4.812184355372417
1142758.2779946162,122.0,4.804021044733257
1142758.6073706949,122.0,4.804021044733257
1142759.3724461475,121.0,4.795790545596741
1142759.7649845644,122.0,4.804021044733257
1142760.4160296123,122.0,4.804021044733257
1142760.8537020516,123.0,4.812184355372417
1142760.9579192386,122.0,4.804021044733257
1142761.4561451,122.0,4.804021044733257
1142761.5566507827,122.0,4.804021044733257
1142761.9928023373,122.0,4.804021044733257
1142762.0376503575,121.0,4.795790545596741
1142763.045286204,122.0,4.804021044733257
1142763.3373994464,121.0,4.795790545596741
1142765.0946158648,121.0,4.795790545596741
1142765.3378396335,120.0,4.787491742782046
1142766.1544697697,120.0,4.787491742782046
1142967.0614589022,120.0,4.787491742782046
1142967.7745375745,120.0,4.787491742782046
1143548.9907564684,120.0,4.787491742782046
1143549.041780454,120.0,4.787491742782046
1143984.1018263486,120.0,4.787491742782046
1143984.9307241295,120.0,4.787491742782046
1147505.5312644236,120.0,4.787491742782046
1147505.5512574443,121.0,4.795790545596741
1147505.6845845294,120.0,4.787491742782046
1147506.049618875,121.0,4.795790545596741
1147506.389842542,120.0,4.787491742782046
1147506.6492628055,121.0,4.795790545596741
1147507.00018308,121.0,4.795790545596741
1147507.1803716605,121.0,4.795790545596741
1147507.3140054888,120.0,4.787491742782046
1147507.961875092,120.0,4.787491742782046
1147507.9645311353,119.0,4.77912349311153
1147508.0473428231,119.0,4.77912349311153
1147508.2855758138,118.0,4.770684624465665
1147509.2063138792,118.0,4.770684624465665
1150060.451758536,118.0,4.770684624465665
1150060.5216970472,119.0,4.77912349311153
1150061.8525891087,118.0,4.770684624465665
1150062.0427800952,118.0,4.770684624465665
1150062.2013226112,117.0,4.762173934797756
1150062.3670204766,118.0,4.770684624465665
1150062.4821944928,117.0,4.762173934797756
1150062.6691000983,117.0,4.762173934797756
1152038.2557381992,117.0,4.762173934797756
1152038.3259467895,118.0,4.770684624465665
1152038.3328625795,117.0,4.762173934797756
1152038.6867157472,118.0,4.770684624465665
1152039.1448097592,117.0,4.762173934797756
1152039.3041150048,117.0,4.762173934797756
1154271.7460903432,117.0,4.762173934797756
1154271.9245464827,117.0,4.762173934797756
1154455.1195343465,117.0,4.762173934797756
1154455.5209343291,117.0,4.762173934797756
1154886.3345930176,117.0,4.762173934797756
1154886.5042196822,118.0,4.770684624465665
1154887.0262149207,117.0,4.762173934797756
